ts,service_day,bus,tr_seq,route,corrected_route,route_provenance,correction_source,service_category,has_swiftly,Route_vhist,Route_vhist_normalized,Route_Name_vhist,swiftly_route_id,swiftly_trip_id,through_run_parse
2025-04-04 09:11:14,2025-04-04,5503,28.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:11:21,2025-04-04,5503,29.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:11:30,2025-04-04,5503,30.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:13:18,2025-04-04,5503,31.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:17:44,2025-04-04,5503,32.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:17:47,2025-04-04,5503,33.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:17:52,2025-04-04,5503,34.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:19:39,2025-04-04,5503,35.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:22:58,2025-04-04,5503,36.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:32:22,2025-04-04,5503,37.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:49:34,2025-04-04,5503,40.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:53:57,2025-04-04,5503,41.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:56:20,2025-04-04,5503,42.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:56:38,2025-04-04,5503,43.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 06:46:32,2025-04-04,5503,5.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 06:59:33,2025-04-04,5503,7.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 07:12:47,2025-04-04,5503,13.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 07:18:24,2025-04-04,5503,16.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 08:36:08,2025-04-04,5503,24.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:39:30,2025-04-04,5503,38.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 09:47:22,2025-04-04,5503,39.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-04 10:23:52,2025-04-04,5503,44.0,1720,1720,Farebox,fare_reclaim,revenue,False,,,,,,17 + 20
2025-04-07 07:40:27,2025-04-07,1901,33.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-08 07:25:21,2025-04-08,1603,11.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-08 15:03:13,2025-04-08,1603,146.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-08 07:39:40,2025-04-08,1901,39.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-08 06:58:19,2025-04-08,1603,6.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-08 06:58:22,2025-04-08,1603,7.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-08 13:01:23,2025-04-08,1603,117.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 19:57:55,2025-04-10,1112,188.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 20:00:05,2025-04-10,1112,190.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 20:05:10,2025-04-10,1112,192.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 23:02:24,2025-04-10,1112,289.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 23:02:32,2025-04-10,1112,290.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:30:36,2025-04-10,1112,330.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:31:05,2025-04-10,1112,333.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 20:00:03,2025-04-10,1112,189.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 22:16:34,2025-04-10,1112,257.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:30:42,2025-04-10,1112,331.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:30:56,2025-04-10,1112,332.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:32:21,2025-04-10,1112,334.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-11 00:35:19,2025-04-10,1112,335.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-10 18:01:51,2025-04-10,1112,162.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-14 23:00:14,2025-04-14,1901,508.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-15 07:52:30,2025-04-15,1907,19.0,1752,1752,Farebox,fare_reclaim,revenue,False,,,,,,17 + 52
2025-04-25 14:02:46,2025-04-25,1903,272.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-25 14:03:55,2025-04-25,1903,273.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-25 20:03:56,2025-04-25,1903,445.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-27 16:52:51,2025-04-27,1604,135.0,1151,1151,Farebox,fare_reclaim,revenue,False,,,,,,11 + 51
2025-04-27 16:53:44,2025-04-27,1604,136.0,1151,1151,Farebox,fare_reclaim,revenue,False,,,,,,11 + 51
2025-04-30 11:09:10,2025-04-30,1116,65.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-04-30 07:41:26,2025-04-30,1901,44.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-30 07:43:04,2025-04-30,1901,45.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-30 07:43:08,2025-04-30,1901,47.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-04-30 23:11:57,2025-04-30,1901,507.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 13:11:26,2025-05-07,1113,138.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 13:11:40,2025-05-07,1113,139.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 17:36:26,2025-05-07,1113,236.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 09:06:04,2025-05-07,1116,35.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 12:03:31,2025-05-07,1116,98.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 12:04:05,2025-05-07,1116,99.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 12:04:35,2025-05-07,1116,100.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 14:13:33,2025-05-07,1113,154.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 17:53:37,2025-05-07,1113,246.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 20:35:04,2025-05-07,1113,311.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 15:13:06,2025-05-07,1113,165.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 15:42:42,2025-05-07,1113,169.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 15:43:31,2025-05-07,1113,170.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:02:21,2025-05-07,1113,174.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:30:46,2025-05-07,1113,199.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:30:48,2025-05-07,1113,200.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:31:12,2025-05-07,1113,201.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:31:25,2025-05-07,1113,202.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:31:58,2025-05-07,1113,204.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:32:02,2025-05-07,1113,205.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 16:32:05,2025-05-07,1113,206.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-07 15:05:58,2025-05-07,1116,161.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:02:51,2025-05-07,1116,245.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:02:55,2025-05-07,1116,246.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:04:02,2025-05-07,1116,247.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:04:12,2025-05-07,1116,248.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:04:16,2025-05-07,1116,249.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 19:06:03,2025-05-07,1116,250.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 20:57:23,2025-05-07,1116,288.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 15:59:25,2025-05-07,1116,188.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 17:06:34,2025-05-07,1116,214.0,1114,1114,Farebox,fare_reclaim,revenue,False,,,,,,11 + 14
2025-05-07 16:32:08,2025-05-07,1113,207.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-09 11:59:38,2025-05-09,1604,347.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-09 07:42:10,2025-05-09,1604,293.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-15 16:01:37,2025-05-15,1112,5.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-16 18:56:15,2025-05-16,1601,129.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 15:57:51,2025-05-18,4055,176.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:01:13,2025-05-18,4055,177.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:06:46,2025-05-18,4055,179.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:08:00,2025-05-18,4055,180.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:13:17,2025-05-18,4055,181.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:15:17,2025-05-18,4055,183.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:16:38,2025-05-18,4055,184.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:18:37,2025-05-18,4055,185.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:32:51,2025-05-18,4055,186.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:55:50,2025-05-18,4055,188.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:00:14,2025-05-18,4055,189.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:00:22,2025-05-18,4055,191.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:00:25,2025-05-18,4055,192.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:06:36,2025-05-18,4055,194.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:06:36,2025-05-18,4055,195.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:08:46,2025-05-18,4055,199.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:09:47,2025-05-18,4055,200.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:13:05,2025-05-18,4055,204.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:13:05,2025-05-18,4055,203.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:14:56,2025-05-18,4055,205.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:16:13,2025-05-18,4055,208.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:17:34,2025-05-18,4055,209.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:17:36,2025-05-18,4055,210.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:28:12,2025-05-18,4055,211.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:28:15,2025-05-18,4055,212.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:38:24,2025-05-18,4055,213.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:38:27,2025-05-18,4055,215.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:55:54,2025-05-18,4055,217.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:56:17,2025-05-18,4055,218.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:57:23,2025-05-18,4055,219.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:07:17,2025-05-18,4055,224.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:07:19,2025-05-18,4055,226.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:07:19,2025-05-18,4055,227.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:07:19,2025-05-18,4055,225.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:11:52,2025-05-18,4055,230.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:11:55,2025-05-18,4055,231.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:31:03,2025-05-18,4055,233.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:41:42,2025-05-18,4055,234.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:41:50,2025-05-18,4055,235.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:52:29,2025-05-18,4055,236.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 15:57:50,2025-05-18,4055,175.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:14:04,2025-05-18,4055,182.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 16:53:34,2025-05-18,4055,187.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:00:16,2025-05-18,4055,190.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:08:46,2025-05-18,4055,198.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:38:26,2025-05-18,4055,214.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 17:50:41,2025-05-18,4055,216.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:07:09,2025-05-18,4055,221.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 18:13:39,2025-05-18,4055,232.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 19:04:11,2025-05-18,4055,237.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 19:04:14,2025-05-18,4055,238.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-18 19:08:02,2025-05-18,4055,239.0,3215,3215,Farebox,fare_reclaim,revenue,False,,,,,,32 + 15
2025-05-19 17:26:08,2025-05-19,4055,171.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:26:50,2025-05-19,4055,173.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:26:50,2025-05-19,4055,174.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:34:40,2025-05-19,4055,175.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:45:48,2025-05-19,4055,177.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:45:51,2025-05-19,4055,178.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:45:57,2025-05-19,4055,179.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:46:01,2025-05-19,4055,180.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:46:34,2025-05-19,4055,181.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:50:48,2025-05-19,4055,182.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:50:50,2025-05-19,4055,183.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:54:17,2025-05-19,4055,184.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:54:19,2025-05-19,4055,185.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:54:22,2025-05-19,4055,186.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:55:20,2025-05-19,4055,187.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:56:10,2025-05-19,4055,188.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:57:51,2025-05-19,4055,189.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 18:26:25,2025-05-19,4055,190.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 18:50:46,2025-05-19,4055,194.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 18:54:13,2025-05-19,4055,195.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:03:08,2025-05-19,4055,196.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:03:18,2025-05-19,4055,198.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:03:36,2025-05-19,4055,199.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:08:22,2025-05-19,4055,200.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:08:33,2025-05-19,4055,201.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:11:56,2025-05-19,4055,203.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:16:34,2025-05-19,4055,204.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:18:50,2025-05-19,4055,205.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:19:46,2025-05-19,4055,206.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 20:14:38,2025-05-19,4055,207.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 20:22:39,2025-05-19,4055,208.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 20:24:36,2025-05-19,4055,209.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 20:24:38,2025-05-19,4055,210.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:26:18,2025-05-19,4055,172.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 17:40:20,2025-05-19,4055,176.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 18:42:56,2025-05-19,4055,191.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 19:11:52,2025-05-19,4055,202.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:17:11,2025-05-19,4055,162.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:35:51,2025-05-19,4055,163.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:39:13,2025-05-19,4055,165.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:41:18,2025-05-19,4055,166.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:42:35,2025-05-19,4055,167.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:42:38,2025-05-19,4055,168.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:51:23,2025-05-19,4055,169.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:56:45,2025-05-19,4055,170.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-19 16:39:10,2025-05-19,4055,164.0,673736,673736,Farebox,fare_reclaim,revenue,False,,,,,,67 + 37 + 36
2025-05-22 06:16:53,2025-05-22,1904,5.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:22:52,2025-05-22,1904,6.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:27:28,2025-05-22,1904,7.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:31:00,2025-05-22,1904,8.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:43:32,2025-05-22,1904,9.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:43:33,2025-05-22,1904,10.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:43:34,2025-05-22,1904,11.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:45:27,2025-05-22,1904,12.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:46:26,2025-05-22,1904,13.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:49:13,2025-05-22,1904,14.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:52:57,2025-05-22,1904,16.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:52:59,2025-05-22,1904,17.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 06:56:12,2025-05-22,1904,18.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:17:45,2025-05-22,1904,21.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:17:47,2025-05-22,1904,22.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:19:24,2025-05-22,1904,23.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:19:27,2025-05-22,1904,24.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:19:29,2025-05-22,1904,25.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:19:32,2025-05-22,1904,26.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:23:42,2025-05-22,1904,28.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:23:45,2025-05-22,1904,29.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:44:06,2025-05-22,1904,33.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:50:44,2025-05-22,1904,34.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:50:46,2025-05-22,1904,35.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:50:48,2025-05-22,1904,36.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 07:57:03,2025-05-22,1904,38.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:13:07,2025-05-22,1904,55.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
2025-05-22 09:13:29,2025-05-22,1904,56.0,2182,2182,Farebox,fare_reclaim,revenue,False,,,,,,21 + 82
