event_time,bus,normalized_route,Inbound_Outbound_vhist,direction_num,Stop_Id_vhist,Previous_Stop_Id_vhist,Stop_Name_vhist,lat_num,long_num,speed_num
2025-01-09 17:44:00,2201,81,6,0.0,1540,0,UrisHallAcross,42.447699,-76.482751,11.0
2025-01-09 18:47:45,,31,7,0.0,1535,0,Campus@Gates,42.445929,-76.479781,18.0
2025-01-10 14:15:41,1109,10,4,0.0,105,0,Court @ Linn,42.443518,-76.494466,15.0
2025-01-10 14:15:23,1114,32,7,0.0,1525,0,Rockefeller Hl,42.450333,-76.482845,18.0
2025-01-10 14:45:41,1502,11,3,0.0,313,0,Hudson@Columbia,42.436382,-76.492235,21.0
2025-01-10 11:00:58,1109,10,4,0.0,100,0,Commons-Seneca,42.441158,-76.496798,11.0
2025-01-10 07:12:40,1802,65,3,0.0,6374,0,HillviewTrc MHC,42.329123,-76.440813,26.0
2025-01-10 11:36:47,,10,4,0.0,100,0,Commons-Seneca,42.441129,-76.496779,6.0
2025-01-10 11:36:47,1811,10,4,0.0,100,0,Commons-Seneca,42.441129,-76.496779,6.0
2025-01-10 11:36:47,1811,10,4,0.0,100,0,Commons-Seneca,42.441129,-76.496779,6.0
2025-01-10 11:36:47,1811,10,4,0.0,100,0,Commons-Seneca,42.441129,-76.496779,6.0
2025-01-10 13:13:04,1811,10,4,0.0,100,0,Commons-Seneca,42.441116,-76.496418,2.0
2025-01-10 13:13:04,1811,10,4,0.0,100,0,Commons-Seneca,42.441116,-76.496418,2.0
2025-01-10 08:33:22,1907,14,3,0.0,2543,0,CayugaMeadows,42.465054,-76.540845,6.0
2025-01-10 08:33:22,,14,3,0.0,2543,0,CayugaMeadows,42.465054,-76.540845,6.0
2025-01-10 19:44:05,1909,81,6,0.0,1540,0,UrisHallAcross,42.447783,-76.48277,16.0
2025-01-10 19:44:05,1909,81,6,0.0,1540,0,UrisHallAcross,42.447783,-76.48277,16.0
2025-01-10 19:44:05,1909,81,6,0.0,1540,0,UrisHallAcross,42.447783,-76.48277,16.0
2025-01-10 12:21:39,2201,81,6,0.0,1540,0,UrisHallAcross,42.447833,-76.482732,20.0
2025-01-10 12:21:39,2201,81,6,0.0,1540,0,UrisHallAcross,42.447833,-76.482732,20.0
2025-01-10 15:22:22,2201,81,6,0.0,1540,0,UrisHallAcross,42.447857,-76.482739,22.0
2025-01-10 11:43:52,2201,81,6,0.0,1540,0,UrisHallAcross,42.447885,-76.482739,20.0
2025-01-10 17:44:28,2201,81,6,0.0,1540,0,UrisHallAcross,42.447737,-76.482751,13.0
2025-01-10 17:44:28,,81,6,0.0,1540,0,UrisHallAcross,42.447737,-76.482751,13.0
2025-01-10 18:06:13,,51,3,0.0,0,100,Undefined,42.440521,-76.496479,0.0
2025-01-10 18:06:13,,51,3,0.0,0,100,Undefined,42.440521,-76.496479,0.0
2025-01-10 18:06:13,,51,3,0.0,0,100,Undefined,42.440521,-76.496479,0.0
2025-01-11 09:24:14,1603,30,7,0.0,1512,0,BakerFlag Slope,42.44838,-76.487625,26.0
2025-01-11 07:51:39,,67,3,0.0,6515,0,WDanby@Melody,42.382683,-76.553646,24.0
2025-01-11 07:51:39,1903,67,3,0.0,6515,0,WDanby@Melody,42.382683,-76.553646,24.0
2025-01-11 13:24:13,,30,7,0.0,1512,0,BakerFlag Slope,42.448289,-76.487584,18.0
2025-01-12 16:09:16,1502,30,7,0.0,1512,0,BakerFlag Slope,42.448259,-76.487585,16.0
2025-01-12 12:39:15,1802,30,7,0.0,1512,0,BakerFlag Slope,42.448292,-76.487565,17.0
2025-01-12 20:16:53,1903,30,7,0.0,1345,0,Jessup@PleasGrv,42.456952,-76.474183,10.0
2025-01-12 08:39:11,1904,14,3,0.0,736,0,LindermanCrkApt,42.450011,-76.53068,16.0
2025-01-12 15:09:13,1802,30,7,0.0,1512,0,BakerFlag Slope,42.448264,-76.487609,14.0
2025-01-14 11:19:07,,10,4,0.0,100,0,Commons-Seneca,42.441168,-76.496803,7.0
2025-01-14 07:37:31,,30,7,0.0,1533,0,Statler Hall,42.446441,-76.482624,15.0
2025-01-14 10:03:29,1116,30,7,0.0,1711,0,College@Mitchel,42.438667,-76.485234,22.0
2025-01-14 11:18:48,1116,30,7,0.0,1715,0,Collegtwn Crsng,42.440959,-76.485256,12.0
2025-01-14 16:47:44,1116,81,6,0.0,1525,0,Rockefeller Hl,42.450354,-76.482732,21.0
2025-01-14 16:47:44,1116,81,6,0.0,1525,0,Rockefeller Hl,42.450354,-76.482732,21.0
2025-01-14 16:47:44,1116,81,6,0.0,1525,0,Rockefeller Hl,42.450354,-76.482732,21.0
2025-01-14 16:47:44,1116,81,6,0.0,1525,0,Rockefeller Hl,42.450354,-76.482732,21.0
2025-01-14 16:47:44,1116,81,6,0.0,1525,0,Rockefeller Hl,42.450354,-76.482732,21.0
2025-01-14 15:36:50,1602,32,7,0.0,3784,0,Culligan@Brown,42.488478,-76.462512,14.0
2025-01-14 11:12:28,,10,4,0.0,100,0,Commons-Seneca,42.441199,-76.496338,10.0
